# Upstream Sketcher commits since merge base a662fbb2ff, upstream/main bd6be559e8 (2026-09-12).
# kind: subject-regex guess (fix/feature/refactor/noise/?). fwd/rev: git apply --check against SketcherPort at creation.
# status: have(rev)=reverse-applies, have(sync)=predates the per-file baseline of ca04ac80a1, partial(sync), open. n/a(uncompiled)=touches only sources the fork does not compile.
# decision: filled in as picks land -- taken <fork hash> | adapted <fork hash> | have | n/a | superseded | declined <why> | deferred
hash	date	author	kind	fwd	rev	status	lines	decision	subject	files
160db2afd6	2026-05-07	Pieter Hijma	?	1	0	open	1		Sketcher: Make common between OCCT 7 and OCCT 8	Gui/DrawSketchHandlerOffset.h
99c2f19dfc	2026-05-14	David Osterberg	fix	0	0	open	2		Sketcher: Fix Trim Edge shortcut hijacked by new Text tool (#29721)	Gui/CommandCreateGeo.cpp
a9942be046	2026-05-03	andershol	fix	0	0	open	5	declined: removes the fork's own isSame optimisation (db62f72188); no failing case given	Sketcher: Remove incorrect optimization due to isSame not checking solver result	App/SketchObjectConstraints.cpp
a00fe1e886	2026-05-14	Celeste Wouters	fix	0	0	open	4		Sketcher: fix line style dropdowns being empty	Gui/SketcherSettings.cpp
4dbd16a31c	2026-05-16	Louis Gombert	fix	0	0	open	2		Fix -Winconsistent-missing-override by adding missing 'override'	Gui/TaskDlgEditSketch.h
97e7b9d1f2	2026-05-15	Bojan	fix	0	0	open	56		Sketcher: fix AutoColor not updating colors immediately when enabled	Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h SketcherTests/TestOnViewParameterGui.py
9663cf8dd4	2026-05-18	Turan Furkan Topak	?	0	0	open	152		Sketcher: Better Angle Placement (#29630)	Gui/CommandConstraints.cpp
b9a89bada1	2026-05-18	Tomas Pavlicek	?	0	0	open	531		Sketcher: Make label font face configurable (#26600)	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManagerParameters.cpp Gui/EditModeCoinManagerParameters.h Gui/EditModeConstraintCoinManager.cpp Gui/SketcherSettings.cpp Gui/SketcherSettings.h Gui/SketcherSettingsDisplay.ui
d77c9647c3	2026-05-18	PaddleStroke	?	0	0	open	1698		Sketcher: Polyline rework. (#29336)	Gui/CommandCreateGeo.cpp Gui/DrawSketchControllableHandler.h Gui/DrawSketchController.h Gui/DrawSketchDefaultHandler.h Gui/DrawSketchDefaultWidgetController.h Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerLineSet.h
21b56fe3fa	2026-05-20	Louis Gombert	fix	0	0	open	8		Enable FREECAD_WARN_ERROR in release and not debug (#30299)	Gui/DrawSketchDefaultWidgetController.h Gui/DrawSketchHandlerLineSet.h Gui/SketcherSettings.cpp
129c7d4d03	2026-04-27	Turan Furkan Topak	?	0	0	open	81		The arc angle is selected and applied simply by clicking, not by selecting and clicking	Gui/CommandConstraints.cpp
c6fe0aba45	2026-05-21	Max Wilfinger	feature	0	0	open	35		Sketcher: Add hints to new polyline tool	Gui/DrawSketchControllableHandler.h Gui/DrawSketchHandlerLineSet.h
256459a5c1	2026-05-21	Max Wilfinger	refactor	0	0	open	7		Sketcher: UI Cleanup	Gui/DrawSketchHandlerLineSet.h
69930bc58d	2026-05-21	Max Wilfinger	?	0	0	open	4		Sketcher: Group Polyline and Line by default	Gui/SketcherSettings.ui Gui/Workbench.cpp
5b0ac59255	2026-05-21	PaddleStroke	fix	0	0	open	2		Sketcher: Fix DSH shortcuts not working anymore	Gui/DrawSketchKeyboardManager.cpp
c71c15c009	2026-05-25	Max Wilfinger	feature	0	0	open	3		Sketcher: Use old Polyline shortcut for new tool	Gui/CommandCreateGeo.cpp
2ba97bf783	2026-05-26	ilya	?	0	0	open	68		Sketcher: Show adjacent faces in clarify selection menu	Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
2f3161f312	2026-05-25	Joao Matos	?	0	0	open	668		Sketcher: improve overlapping constraint preselection	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/EditModeConstraintCoinManager.cpp Gui/EditModeConstraintCoinManager.h Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h Gui/ViewProviderSketchCoinAttorney.h
6e1826295b	2026-05-25	Joao Matos	fix	0	0	open	299		Sketcher: add GUI preselection regression test	CMakeLists.txt Gui/AppSketcherGui.cpp SketcherTests/TestConstraintPreselectionGui.py TestSketcherGui.py
0e1a9786e8	2026-01-05	wwmayer	feature	0	0	open	62		Sketch: Add commands to delete constraints	Gui/TaskSketcherConstraints.cpp Gui/TaskSketcherConstraints.h
d5eda6def3	2026-05-11	Max Wilfinger	?	0	0	open	24		Apply suggestions from code review	Gui/TaskSketcherConstraints.cpp
b8b90871a9	2026-05-27	Max Wilfinger	?	0	0	open	15		Update src/Mod/Sketcher/Gui/TaskSketcherConstraints.cpp	Gui/TaskSketcherConstraints.cpp
6771eba7f4	2026-05-27	Joao Matos	?	0	0	n/a(uncompiled)	117		Sketcher: prioritize point hits over overlapping edges	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h
9efe08b33b	2026-05-27	Joao Matos	?	0	0	open	70		Sketcher: keep clicks aligned with hovered preselection	Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
a27c3f0ae9	2026-05-27	Joao Matos	?	0	0	n/a(uncompiled)	259		Sketcher: prefer constraint icons over overlapping geometry	Gui/EditModeCoinManager.cpp Gui/EditModeConstraintCoinManager.cpp Gui/EditModeConstraintCoinManager.h
dee977f98f	2026-05-27	Max Wilfinger	refactor	0	0	open	32		Clean up missed strings acc. to FEP007	Gui/Command.cpp Gui/CommandSketcherOverlay.cpp Gui/EditDatumDialog.cpp Gui/EditTextDialog.ui Gui/TaskSketcherMessages.cpp
b8b8a3e2a0	2026-05-27	Joao Matos	refactor	0	0	open	386		Sketcher: use screen-space geometry preselection	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/EditModeConstraintCoinManager.cpp Gui/ViewProviderSketch.cpp
57650b8067	2026-05-27	Joao Matos	?	0	0	n/a(uncompiled)	620		Sketcher: factor screen-space geometry preselection	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h
96ab8a5be3	2026-05-28	Joao Matos	refactor	0	0	open	176		Sketcher: use viewport pixels for screen-space picking	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/EditModeCoinManagerParameters.h Gui/EditModeConstraintCoinManager.cpp Gui/ViewProviderSketch.cpp
9d65679719	2026-05-28	Joao Matos	fix	0	0	open	27		Sketcher: restore OVP Esc cancel behavior	Gui/DrawSketchController.h Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h
e6d3f9d6db	2026-05-28	Joao Matos	?	0	0	open	37		Sketcher: adopt resetEdit task-dialog lifecycle	Gui/TaskDlgEditSketch.cpp Gui/TaskDlgEditSketch.h Gui/ViewProviderSketch.cpp
cbe8b6a58f	2026-05-28	Joao Matos	feature	0	0	open	489		Sketcher: expand GUI coverage for OVP cancel and task-dialog lifecycle	CMakeLists.txt SketcherTests/GuiTestCase.py SketcherTests/TestOnViewParameterGui.py SketcherTests/TestPlacementUpdate.py
8d3c8076b2	2026-05-30	Joao Matos	?	0	0	open	1		Sketcher: make task-panel Esc cancel sketch edit	Gui/TaskDlgEditSketch.cpp
f4134951e5	2026-02-01	wwmayer	refactor	0	0	open	135		Sketcher: Cleanup code	Gui/CommandSketcherTools.cpp Gui/PreCompiled.h
24fe47830e	2026-04-13	Lokestrom	fix	1	0	open	88		Fixed hyperbola and parabola end and start point icon.	Gui/Resources/icons/elements/Sketcher_Element_Hyperbolic_Arc_End_Point.svg Gui/Resources/icons/elements/Sketcher_Element_Hyperbolic_Arc_Start_Point.svg Gui/Resources/icons/elements/Sketcher_Element_Parabolic_Arc_End_Point.svg Gui/Resources/icons/elements/Sketcher_Element_Parabolic_Arc_Start_Point.sv
ab4ff5f184	2026-05-03	chris jones @ipatch	fix	0	0	n/a(uncompiled)	281		sketcher: fixes #28639 allow highlight of faces with preselection when using external projection tool, unit tests	CMakeLists.txt Gui/EditModeConstraintCoinManager.cpp SketcherTests/TestExternalFacePreselection.py TestSketcherGui.py
07de249ec7	2026-06-02	PaddleStroke	fix	0	0	open	4		Sketcher: Fix perpendicular autoconstraint	Gui/DrawSketchHandler.cpp
ac701c226a	2026-05-03	chris jones @ipatch	?	0	0	n/a(uncompiled)	398		sketcher: run code actions on EditModeConstraintCoinManager.{h,cpp}	Gui/EditModeConstraintCoinManager.cpp Gui/EditModeConstraintCoinManager.h TestSketcherGui.py
c7e33dfc6a	2026-06-03	Joao Matos	?	0	0	open	75		Test: harden Sketcher GUI probes for HiDPI	SketcherTests/GuiTestCase.py SketcherTests/TestExternalFacePreselection.py SketcherTests/TestOnViewParameterGui.py
afebd17d80	2026-06-03	Elaine Gibson	feature	0	0	open	4	taken 88c9baa853	CMake: support external libkdtree++ and nlohmann_json	App/CMakeLists.txt App/Constraint.cpp
e992fef709	2026-06-05	Chris Hennes	noise	0	0	open	2		String fixes from issues on CrowdIn (#30604)	Gui/SketcherSettingsDisplay.ui
5268aa43db	2026-02-01	wwmayer	fix	0	0	open	27		Sketcher: Fix memory leaks	Gui/CommandSketcherTools.cpp
f7252a11ca	2026-02-01	wwmayer	fix	0	0	n/a(uncompiled)	8		Sketcher: Fix memory leaks	Gui/EditModeGeometryCoinManager.cpp
e2ba9763d6	2026-02-01	wwmayer	fix	0	0	n/a(uncompiled)	4		Sketcher: Fix memory leaks	Gui/EditModeCoinManagerParameters.cpp
fe8d2845ea	2026-05-12	Max Wilfinger	feature	0	0	open	34		Address review comments	Gui/CommandSketcherTools.cpp Gui/EditModeCoinManagerParameters.cpp
b5b34f1a03	2026-06-04	luzpaz	noise	0	0	open	4		Fix various typos Found via codespell	Gui/DrawSketchHandlerLineSet.h
cda0d1201c	2026-06-06	Max Wilfinger	feature	0	0	open	257		Sketcher: Add hints to dimension tool	Gui/CommandConstraints.cpp
6bbb82fdbc	2026-06-08	PaddleStroke	fix	0	0	open	79		Sketcher: Polyline: Fix R to undo when AutoRecompute is ON (#30667)	Gui/DrawSketchHandlerLineSet.h
387d25c219	2026-06-08	Turan Furkan Topak	?	0	0	open	382		Sketcher: Point-on-Line Constrain is now also possible along the line for AutoConstrain (#30332)	Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h Gui/DrawSketchHandlerLine.h Gui/DrawSketchHandlerPoint.h Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/EditModeCoinManagerParameters.h Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
9d8bbc680a	2026-06-08	PaddleStroke	fix	0	0	open	7		Sketcher: Fix fillet not working if AutoRecompute is ON (#30666)	Gui/DrawSketchHandlerLineSet.h
400f6b3ac5	2026-06-09	PaddleStroke	fix	0	0	n/a(uncompiled)	34		Sketcher: Fix new GeometryScreenPreselector global placement (#30671)	Gui/EditModeCoinManager.cpp
474f704e6c	2026-06-09	Nemanja Pejic	?	0	0	open	67	have: isTrimmedGeoConic in createNewConstraintsForTrim and the sibling transfer in deleteUnusedInternalGeometryWhenTwoFoci are both here	Sketcher: preserve ellipse internal geometry after trim (#30138)	App/SketchObjectGeometry.cpp App/SketchObjectOperations.cpp
873df27118	2026-06-06	Max Wilfinger	feature	0	0	open	41		Sketcher: Add hints to B-Spline tool	Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerPolygon.h
facca5c426	2026-06-12	PaddleStroke	?	0	0	open	1		Sketcher: Esc should not cancel sketch edit	Gui/TaskDlgEditSketch.cpp
3fa5f1c236	2026-05-27	Liangping Cheung	feature	0	0	open	2		[Sketcher]Replace TopTools_ListIteratorOfListOfShape.hxx with TopTools_ListOfListOfShape.hxx for OCCT 8.0 compatibility.	Gui/ViewProviderSketch.cpp
91c44d9fee	2026-06-14	Lokestrom	fix	1	0	open	4		Fixed parabola center point icon	Gui/Resources/icons/elements/Sketcher_Element_Parabolic_Arc_Centre_Point.svg
c0d47c5ecd	2026-06-15	matthiasdanner	feature	0	0	open	25		Sketcher: Allow Constraint Name to be empty (#29894)	Gui/EditDatumDialog.cpp Gui/TaskSketcherConstraints.cpp
ec298e9e9a	2026-06-15	Turan Furkan Topak	?	0	0	open	519		Sketcher: AutoConstrants for Point Drag (#29771)	Gui/CMakeLists.txt Gui/DrawSketchHandler.cpp Gui/DrawSketchHandlerDragAutoConstraint.cpp Gui/DrawSketchHandlerDragAutoConstraint.h Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
03363ea537	2026-06-16	Max Wilfinger	?	1	0	open	2	taken 88c9baa853	Sketch: Don't copy constraints in Sketcher_CopyClipboard (#30749)	App/Sketch.cpp
6fd9159970	2026-06-21	Chris Hennes	?	0	0	open	20		Sketcher/Tests: Make sure the frame is ready before checking for hover	SketcherTests/TestExternalFacePreselection.py
b178a7aede	2026-06-14	Joao Matos	?	0	0	n/a(uncompiled)	54		Sketcher: collect preselection candidates before resolving	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h
cb025c145a	2026-06-22	PaddleStroke	fix	0	0	open	11		Sketcher: Polyline: Fix errors when arc invalid (#30497)	Gui/DrawSketchHandlerLineSet.h
9a1020929e	2026-06-23	John Lewin	feature	0	0	open	247		Add per sketch GeometryCreationMode state (#30761)	Gui/CommandAlterGeometry.cpp Gui/CommandCreateGeo.cpp Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h Gui/DrawSketchHandlerArc.h Gui/DrawSketchHandlerArcOfEllipse.h Gui/DrawSketchHandlerArcOfHyperbola.h Gui/DrawSketchHandlerArcOfParabola.h Gui/DrawSketchHandlerArcSlot.h Gui/DrawSketchHandlerBSplin
b71a54d9cc	2026-06-24	Timothy Miller	fix	0	0	open	16		Sketcher: fix auto-constraint to external geometry using wrong GeoId (#30942)	Gui/DrawSketchHandler.cpp
5f6494b7db	2026-06-25	Timothy Miller	fix	0	0	open	3		Sketcher: fix flaky TestExternalFacePreselection camera framing (#30993)	SketcherTests/TestExternalFacePreselection.py
cda241dbd0	2026-06-29	Yash Suthar	feature	0	0	open	445		Sketcher : added transparency parameter to see object behind axes (#26594)	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/EditModeCoinManagerParameters.h Gui/EditModeGeometryCoinManager.cpp Gui/SketcherSettings.cpp Gui/SketcherSettingsDisplay.ui
1050996387	2026-06-29	theo-vt	fix	1	0	open	7		Sketcher: Prevent self-tangency	Gui/CommandConstraints.cpp
f32d5e5fd9	2026-06-30	Joao Matos	feature	0	0	open	27		Sketcher: reject non-finite controllable tool positions	Gui/DrawSketchControllableHandler.h Gui/DrawSketchController.h
9ce1cae190	2026-06-30	Joao Matos	?	0	0	open	147		Sketcher: validate sketch view projection results	Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
0e174da56d	2026-06-30	Joao Matos	?	0	0	open	47		Sketcher: reject invalid rectangle geometry	Gui/DrawSketchHandlerRectangle.h
41fb15ba19	2026-06-30	Joao Matos	feature	0	0	open	43		Sketcher tests: wait for valid rectangle OVP click point	SketcherTests/TestOnViewParameterGui.py
fbf590e7d8	2026-07-06	PaddleStroke	fix	0	0	open	6		Sketcher: Polyline: fix angle OVP bad constraint (#30468)	Gui/DrawSketchHandlerLineSet.h Gui/Utils.cpp
5587b48a0f	2026-07-07	PaddleStroke	?	0	0	open	119		Core Sketcher: Bounding box rework (#26291)	Gui/ViewProviderSketch.cpp Gui/ViewProviderSketch.h
aa26d9ff8a	2026-07-08	Tari	feature	0	0	open	43		Created new icon variant for external construction geometry (#28507)	Gui/TaskSketcherElements.cpp
ea6469a7d7	2026-07-08	Max Wilfinger	feature	0	0	open	19		Sketcher: Add custom hint check for dimension tool (#30944)	Gui/CommandConstraints.cpp
3d9921e71a	2026-07-08	Max Wilfinger	?	0	0	n/a(uncompiled)	40		Gui: Improve selection colors (#31050)	Gui/EditModeCoinManagerParameters.cpp
cc802c341d	2026-07-05	wwmayer	fix	0	0	open	8	taken 4e6df1319a	Sketcher: Fix crash in SketchObject::rebuildExternalGeometry	App/SketchObject.cpp App/SketchObjectExternal.cpp
5f90e988a0	2026-06-15	PaddleStroke	fix	0	0	open	17		Sketcher: Copy: fix crash when external selected	Gui/CommandSketcherTools.cpp
93feb3ce51	2026-06-22	Joao Matos	?	0	0	n/a(uncompiled)	334		Sketcher: score typed preselection candidates	Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/EditModeConstraintCoinManager.cpp Gui/EditModeConstraintCoinManager.h SketcherTests/TestConstraintPreselectionGui.py
46a0498069	2026-07-12	Matthias Danner	?	1	0	open	518		Sketcher_CreateFillet_Constr Sketcher_CreateFillet_Constr	Gui/Resources/Sketcher.qrc Gui/Resources/icons/geometry/Sketcher_CreateFillet_Constr.svg
f4adbed7bd	2026-06-19	Turan Furkan Topak	?	0	0	open	60		Sketcher: Geometry during dragging is solved geom	Gui/DrawSketchHandlerDragAutoConstraint.cpp Gui/DrawSketchHandlerDragAutoConstraint.h
2c2f1d7db7	2026-06-28	Turan Furkan Topak	refactor	0	0	open	658		Sketcher: Use the same workflow as Draw for Drag	Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h Gui/DrawSketchHandlerDragAutoConstraint.cpp
2f2787611c	2026-07-12	theo-vt	?	0	0	open	21		Sketcher.ViewSection: Make sure ActiveSketch is up to date when calling command	Gui/Command.cpp
23ca5dc52f	2026-07-14	Lokestrom	fix	0	0	open	8		Fixed incorect radius constraint in arc of ellipse	Gui/DrawSketchHandlerArcOfEllipse.h
7968e0c8f5	2026-05-13	Joao Matos	feature	1	0	open	17		Typing: add utility module stubs	App/Sketcher.module.pyi
ed4c15642c	2026-07-05	Max Wilfinger	?	0	0	open	2		Sketcher: Check for arc constraint on cycle	Gui/DrawSketchHandlerLineSet.h
f07195c198	2026-07-08	Matthias Danner	feature	0	0	open	10		Sketcher: Reset OVP on Click in Polyline and Bspline Tool	Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerLineSet.h Gui/DrawSketchKeyboardManager.cpp Gui/DrawSketchKeyboardManager.h
f73e520728	2026-07-18	PaddleStroke	feature	0	0	open	8		Merge pull request #30479 from PaddleStroke/patch-793529	Gui/DrawSketchHandlerLine.h Gui/DrawSketchHandlerLineSet.h Gui/DrawSketchHandlerSlot.h Gui/DrawSketchHandlerText.h
a4b8ca1ada	2026-07-15	Joao Matos	?	0	0	open	15	n/a: a FaceMakerBuildFace null result; the fork kept WireJoiner + FaceMakerRing (aa31511fbd)	Sketcher: accept empty internal face results	App/SketchObject.cpp
b9155035fe	2026-05-14	Bojan	fix	0	0	open	157		Sketcher/Measure: fix precision loss in constraint and measurement values	Gui/CommandConstraints.cpp Gui/EditDatumDialog.cpp
67586e1699	2026-07-20	Grzegorz Kwacz	refactor	0	0	open	2		TaskView: Remove dead code from TaskView and QSint (#27653)	Gui/SketcherToolDefaultWidget.h
057d51f846	2026-07-20	Pieter Hijma	?	0	0	open	235024	partial 88c9baa853: App/Analyse.h App/AppSketcher.cpp App/AppSketcherPy.cpp App/ExternalGeometryExtension.cpp App/ExternalGeometryExtension.h App/ExternalGeometryExtensionPyImp.cpp App/Ext	Merge pull request #29904	App/Analyse.h App/AppSketcher.cpp App/AppSketcherPy.cpp App/CMakeLists.txt App/Constraint.cpp App/Constraint.h App/Constraint.pyi App/ConstraintPyImp.cpp App/ExternalGeometryExtension.cpp App/ExternalGeometryExtension.h App/ExternalGeometryExtension.pyi App/ExternalGeometryExtensionPyImp.cpp App/Ext
bbbff1f8f1	2026-07-08	chris jones @ipatch	fix	0	0	open	4	have: split passes newGeosConst to deriveConstraintsForPieces since d8d462426e	sketcher: fix issue #28240 split edge tool: fix split dropping point constraints on the split edge	App/SketchObjectOperations.cpp
735bc6b200	2026-07-24	PaddleStroke	feature	0	0	open	527		Merge pull request #30747 from PaddleStroke/patch-377788	Gui/CommandSketcherTools.cpp Gui/DrawSketchHandlerRotate.h Gui/DrawSketchHandlerTranslate.h
3f55736dfa	2026-07-24	ilya	?	0	0	open	59	n/a: a FaceMakerRing/BuildFace version switch; the fork never left FaceMakerRing, so pre-1.2 naming is what it does	Sketcher: preserve legacy internal-face naming for pre-1.2 documents (#31117)	App/SketchObject.cpp App/SketchObject.h
bfe1295b6b	2026-07-25	PaddleStroke	feature	0	0	open	1009		Merge pull request #30579 from PaddleStroke/sk_perp_hintlines	Gui/DrawSketchControllableHandler.h Gui/DrawSketchDefaultHandler.h Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h Gui/DrawSketchHandlerLine.h Gui/DrawSketchHandlerLineSet.h Gui/EditModeCoinManager.cpp Gui/EditModeCoinManager.h Gui/EditModeCoinManagerParameters.cpp Gui/EditModeCoinManagerParameter
63af5cb2f3	2026-07-28	PaddleStroke	fix	0	0	open	81		Sketcher: Transform tool : fix expression helper (#30507)	Gui/SketcherTransformationExpressionHelper.cpp Gui/SketcherTransformationExpressionHelper.h
0eb37323f0	2026-07-10	Joao Matos	feature	0	0	open	3		Bindings: add structured Python API deprecation metadata	App/SketchObject.pyi
1e3dbc7ff2	2026-07-10	Joao Matos	?	0	0	open	15		Bindings: migrate legacy deprecation metadata	App/SketchObject.pyi
ddd3beaf84	2026-07-29	PaddleStroke	fix	0	0	open	120		Sketcher : Fix Polyline parallel/perp helper doesn't stay arc segment FreeCAD#31568	Gui/DrawSketchHandler.cpp Gui/DrawSketchHandler.h
8a6f859a57	2026-07-16	Max Wilfinger	?	0	0	open	10		Sketcher: Increase contrast of default face color	Gui/SketcherSettingsAppearance.ui Gui/ViewProviderSketch.cpp
ff47e5d523	2026-07-24	Max Wilfinger	feature	0	0	open	55		Sketcher: Add hints for pattern tools	Gui/DrawSketchHandlerBSpline.h Gui/DrawSketchHandlerPolygon.h Gui/DrawSketchHandlerRotate.h Gui/DrawSketchHandlerTranslate.h
fe9b559779	2026-08-02	Jakub Vanek	refactor	0	0	n/a(uncompiled)	9		Sketcher: Simplify constraint icon conversion for Coin3D	Gui/EditModeConstraintCoinManager.cpp
770015798f	2026-07-29	Lokestrom	fix	0	0	open	3		Fix arc of ellipse arc OVP flip	Gui/DrawSketchHandlerArcOfEllipse.h
1dde0a83ce	2026-08-02	Max Wilfinger	?	0	0	n/a(uncompiled)	14		Sketcher: Remove transparency from origin point	Gui/EditModeCoinManager.cpp
955efa639e	2026-07-30	wwmayer	fix	0	0	open	16		Sketch: Handle exception in ViewProviderSketch::setEdit	Gui/ViewProviderSketch.cpp
2b88396504	2026-07-30	wwmayer	fix	0	0	open	5	taken 88c9baa853	Sketcher: Handle OCC exception in sketcher	App/Sketch.cpp
e1e72c9195	2026-08-03	Chris Hennes	refactor	0	0	open	433	taken 0f5a36bfc8	Sketcher: Use existing geometry to migrate to signed constraints	App/Sketch.cpp App/SketchObject.cpp App/SketchObject.h App/SketchObjectConstraints.cpp App/SketchObjectExternal.cpp App/SketchObjectOperations.cpp SketcherTests/TestSketcherSolver.py
