# Upstream commits since a662fbb2ff touching src/Mod/PartDesign tests/src/Mod/PartDesign src/Gui/Inventor/Draggers src/Mod/Part/App/GizmoHelper, tip 3383e9119f.
# kind: subject-regex guess (fix/feature/refactor/noise/?). family: gizmo = touches the gizmo sources or says gizmo/dragger.
# fwd/rev: git apply --check against the branch at creation. status: have(rev)=reverse-applies, open.
# decision: taken <fork hash> | adapted <fork hash> | have | n/a | superseded | declined <why> | deferred
hash	date	author	kind	family	fwd	rev	status	lines	decision	subject	files
8f6ebc2644	2026-05-16	Caio Venancio do Rosario	fix		0	0	open	178	n/a (Upstream's Boolean.Group bodies)	PartDesign: fix out of scope Std_Group error (#29534)	tests/src/Mod/PartDesign/App/CMakeLists.txt tests/src/Mod/PartDesign/App/GeoFeatureGroupExtension.cpp
20c01000a1	2026-05-17	Max Wilfinger	?		0	0	open	11		Gui/PD: Toggle body only from 3D view selection	Gui/ViewProvider.cpp
73f848a3d5	2026-02-03	wwmayer	feature		0	0	open	41		PD: Add FuzzyTolerance property	App/FeatureBoolean.cpp App/FeatureExtrude.cpp App/FeatureHole.cpp App/FeatureLoft.cpp App/FeaturePipe.cpp App/FeaturePrimitive.cpp App/FeatureRefine.cpp App/FeatureRefine.h
dee977f98f	2026-05-27	Max Wilfinger	refactor		0	0	open	8		Clean up missed strings acc. to FEP007	Gui/Command.cpp Gui/CommandBody.cpp Gui/DlgActiveBody.cpp Gui/TaskFeatureParameters.cpp
8036eb8a20	2026-01-15	tritao	?	gizmo	0	1	have(rev)	90	n/a (SoTextLabel kept)	Gui: Port `SoTextLabel` to Coin geometry and rendering nodes.	src/Gui/Inventor/Draggers/SoPlanarDragger.cpp src/Gui/Inventor/Draggers/SoTransformDragger.cpp
afebd17d80	2026-06-03	Elaine Gibson	feature		0	0	open	8		CMake: support external libkdtree++ and nlohmann_json	App/CMakeLists.txt App/FeatureHole.cpp App/FeatureHole.h Gui/CMakeLists.txt
99422b51cc	2026-05-14	Bojan	noise		0	0	open	9		PartDesign: suppress false warning when AllowCompound is enabled	App/FeatureTransformed.cpp
26c895c30d	2026-05-25	Max Wilfinger	fix		0	0	open	165	deferred (Removing a dress-up leaves the next one's edge links stale)	PartDesign: Relink base profile to avoid broken features	App/Body.cpp App/Feature.cpp App/Feature.h App/FeatureDressUp.cpp App/FeatureDressUp.h App/FeatureSketchBased.cpp App/FeatureSketchBased.h PartDesignTests/TestFillet.py
c334ac5062	2026-06-09	PaddleStroke	refactor		0	0	open	950		Part / PartDesign: move linear and polar pattern logic out of PartDesign (#30417)	App/FeatureLinearPattern.cpp App/FeatureLinearPattern.h App/FeaturePolarPattern.cpp App/FeaturePolarPattern.h Gui/TaskPatternParameters.cpp
2eee71b2bd	2026-06-11	Elaine Gibson	?		0	0	open	6		Mod: remove shebangs	Scripts/DistanceBolt.py Scripts/Epitrochoid.py Scripts/FilletArc.py Scripts/Parallelepiped.py Scripts/RadialCopy.py Scripts/Spring.py
2d00f37513	2026-03-29	andershol	?		0	0	open	2		Reduce only from QCore to QCoreApplication	App/FeatureAddSub.h
93cd158dde	2025-11-19	Pieter Hijma	?		0	0	open	24		Core: Make cyclic dep checks aware of input props	Gui/Command.cpp
81f3f8da9e	2026-06-04	Pieter Hijma	?		0	0	open	2		Core: Apply suggestions from code review	Gui/Command.cpp
db6ef154e6	2026-03-19	wwmayer	feature		0	0	open	106		PD: Add class PartDesignParameter	App/CMakeLists.txt App/PartDesignParameter.cpp App/PartDesignParameter.h
7cd3437e53	2026-06-10	pre-commit-ci[bot]	noise		0	0	open	13		[pre-commit.ci] auto fixes from pre-commit.com hooks	App/PartDesignParameter.cpp App/PartDesignParameter.h
7f7e54f412	2026-03-19	wwmayer	?		0	0	open	43		PD: Remove experimental status of multiple solids feature of body	Gui/Command.cpp Gui/CommandBody.cpp Gui/Utils.cpp
7a5dea9033	2026-06-12	Alfredo Monclus	fix		0	0	open	40	deferred (Needs upstream's cosmetic-thread rendering in ViewProviderHole)	PD: fix issue with cosmetic threads of the same diameter on the same plane but different hole operations	App/FeatureHole.cpp App/FeatureHole.h Gui/ViewProviderHole.cpp Gui/ViewProviderHole.h
7186d30f6e	2026-06-22	ilya	feature		0	0	open	1		Part, PartDesign: add FaceMakerUnified (#28788)	App/FeatureLoft.cpp
6265896ca8	2026-06-22	PaddleStroke	fix		0	0	open	75	have (Fork's Transformed::execute sorts originals into body order (FeatureTransform...)	PartDesign: Pattern: Prevent selection order issue (#30548)	App/FeatureTransformed.cpp App/FeatureTransformed.h Gui/TaskTransformedParameters.cpp Gui/TaskTransformedParameters.h Gui/TaskTransformedParameters.ui
23d8dc4125	2026-05-19	Celeste Wouters	feature		0	0	open	6		Add global Qt resource compression control options	Gui/CMakeLists.txt
c81df6a5ac	2026-07-02	ilya	?		0	0	open	13		PartDesign: Gate FaceMakerBuildFace for SubShapeBinder behind a version bump (#31024) (#31049)	App/ShapeBinder.cpp
b4f988f449	2026-07-06	PaddleStroke	fix		0	0	open	5	deferred (Direction2 (two-direction pattern))	PartDesign: Linear pattern: fix direction2 of primitive (#31100)	Gui/Command.cpp
84ab5d5547	2026-07-08	Max Wilfinger	?		0	0	open	372		PD: Make bodies inside booleans visible if active (#30002)	Gui/ViewProviderBoolean.cpp Gui/ViewProviderBoolean.h PartDesignTests/TestActiveObject.py
093c3f6977	2026-07-10	Max Wilfinger	?		0	0	open	74		PD: Resolve linked shapes in body coordinates	App/Feature.cpp App/Feature.h
9c7a761589	2026-07-10	Max Wilfinger	?		0	0	open	139		PD: Keep boolean tools as references	App/FeatureBoolean.cpp App/FeatureBoolean.h
5aac4c1036	2026-07-10	Max Wilfinger	?		0	0	open	274		PD: Display Boolean tools without reparenting	Gui/ViewProviderBoolean.cpp Gui/ViewProviderBoolean.h
f608705825	2026-07-10	Max Wilfinger	feature		0	0	open	200		PD: Add tests for Boolean body placement	PartDesignTests/TestBoolean.py
302a8f9db6	2026-07-13	Grzegorz Kwacz	?		0	0	open	3		Core: Always use undo/redo	App/ShapeBinder.cpp PartDesignTests/TestActiveObject.py PartDesignTests/TestSketch.py
0ec51a1eaf	2026-07-16	Max Wilfinger	refactor		0	0	open	92		PD: Remove deprecated PD Datum suggestions	Gui/Workbench.cpp
4d3409a66b	2026-05-13	Joao Matos	feature		1	0	open	27		Typing: add ShapeFix and PartDesign module stubs	App/_PartDesign.module.pyi
6523471254	2026-06-19	PaddleStroke	fix		0	0	open	17	n/a (Fork's MultiTransform::positionBySupport runs only during recompute)	PartDesign: FeatureMultiTransform prevent double recompute	App/FeatureMultiTransform.cpp
19e382d5b0	2026-07-18	Austin Bacher	fix		0	0	open	3	n/a (Fixes upstream's port of 80045d0e88)	PartDesign: Keep elements that are not broken when broken elements are present. (#31411)	Gui/TaskDressUpParameters.cpp
0c8b6218dc	2026-07-10	Joao Matos	?	gizmo	0	0	open	7	n/a (SoTextLabel kept)	Gui: remove the unused SoTextLabel node	src/Gui/Inventor/Draggers/SoLinearDragger.cpp src/Gui/Inventor/Draggers/SoPlanarDragger.cpp src/Gui/Inventor/Draggers/SoTransformDragger.cpp
67586e1699	2026-07-20	Grzegorz Kwacz	?		0	0	open	2		TaskView: Remove dead code from TaskView and QSint (#27653)	Gui/TaskExtrudeParameters.h
265f7ac682	2026-07-20	PaddleStroke	?		0	0	open	161		PartDesign : Substractive features task names and icons	Gui/TaskHelixParameters.cpp Gui/TaskLoftParameters.cpp Gui/TaskPipeParameters.cpp Gui/TaskPrimitiveParameters.cpp
0edbbf15dd	2026-07-20	Nemanja Pejic	feature		0	0	open	3		App: allow duplicate labels via document preference	Gui/SketchWorkflow.cpp
fc135718a4	2026-07-20	kkchemboli	fix		0	0	open	10	deferred (Empty Fillet/Chamfer command runs a full recompute and errors)	PartDesign: Fix premature error message on opening Fillet	Gui/Command.cpp
5d8162107a	2026-06-17	PaddleStroke	fix		0	0	open	6	n/a (Fork's convention gives correct results (checked))	PartDesign: Fix pattern failing with primitive	App/FeatureTransformed.cpp
a784b23bea	2025-12-22	Alfredo Monclus	?		0	0	open	121		PartDesign: update metric standard designations #26189	App/FeatureHole.cpp PartDesignTests/TestHole.py
123a1c80e1	2026-07-10	Max Wilfinger	?		0	0	open	113		PD: Preserve external base feature placement	App/Body.cpp App/FeatureBase.cpp App/FeatureBase.h Gui/Command.cpp Gui/CommandBody.cpp
1db757e546	2026-07-10	Max Wilfinger	feature		0	0	open	225		PD: Add tests for BaseFeature placement	CMakeLists.txt PartDesignTests/TestBaseFeature.py PartDesignTests/__init__.py TestPartDesignApp.py
422da33962	2026-08-07	Andrew	feature		0	0	open	228		Introduce unit test of PartDesign::AdditivePipe.  Relates to: #30464 (#31766)	tests/src/Mod/PartDesign/App/CMakeLists.txt tests/src/Mod/PartDesign/App/Pipe.cpp
aea8919598	2026-08-05	Max Wilfinger	?		1	0	open	5		PartDesign: Preserve base feature appearance	Gui/CommandBody.cpp
75109b821b	2026-07-17	Kasra Faghihi	?		0	0	open	1		Force recompute when basefeature is updated	App/Body.cpp
8bacbf47c1	2026-08-08	Max Wilfinger	feature		0	0	open	236		PD: Allow BaseFeatures from other App::Parts (#31763)	App/Body.cpp App/FeatureBase.cpp Gui/CommandBody.cpp Gui/ViewProviderBody.cpp PartDesignTests/TestBaseFeature.py
bcc3e296fa	2026-08-08	Max Wilfinger	feature		0	0	open	535		PD: Add Offset start for Extrude features (#31688)	App/FeatureExtrude.cpp App/FeatureExtrude.h App/FeaturePad.cpp App/FeaturePocket.cpp Gui/TaskExtrudeParameters.cpp Gui/TaskExtrudeParameters.h Gui/TaskPadPocketParameters.ui PartDesignTests/TestPad.py PartDesignTests/TestPocket.py
fab1b8d279	2026-08-09	Max Wilfinger	feature	gizmo	0	0	open	4	taken 984e714b32 (file take)	Gui: allow signed linear gizmo values	src/Gui/Inventor/Draggers/Gizmo.cpp
a01fad4f53	2026-08-09	Max Wilfinger	feature	gizmo	0	0	open	123	deferred (needs StartType/StartOffset App feature)	PartDesign: add interactive extrude start controls	src/Gui/Inventor/Draggers/Gizmo.cpp src/Gui/Inventor/Draggers/Gizmo.h src/Gui/Inventor/Draggers/SoLinearDraggerGeometry.cpp src/Gui/Inventor/Draggers/SoLinearDraggerGeometry.h Gui/TaskExtrudeParameters.cpp Gui/TaskExtrudeParameters.h
5dbb4d7c7e	2026-08-12	Max Wilfinger	feature		0	0	open	20		PD: Improve default binder outline contrast	Gui/ViewProviderShapeBinder.cpp
a76adf48a9	2026-06-25	Chris Hennes	?		0	0	open	7		PD: Remove exception in the case of orphan Feature	App/Feature.cpp
b2da06bfe0	2026-08-21	PaddleStroke	?	gizmo	0	0	open	3042	deferred (large: Revolution two sides)	PartDesign: Revolution 2 sides (#31044)	src/Gui/Inventor/Draggers/Gizmo.cpp src/Gui/Inventor/Draggers/Gizmo.h App/FeatureExtrude.cpp App/FeatureGroove.cpp App/FeatureRevolution.cpp App/FeatureRevolved.cpp App/FeatureRevolved.h App/FeatureSketchBased.h Gui/TaskExtrudeParameters.cpp Gui/TaskRevolutionParameters.cpp Gui/TaskRevolutionParameters.h Gui/TaskRevolutionParameters.ui tests/src/Mod/PartDesign/App/CMakeLists.txt tests/src/Mod/PartDesign/App/Revolution.cpp
f394f1b669	2026-08-09	Max Wilfinger	feature		0	0	open	800		PartDesign: Add Hole start controls	App/FeatureExtrude.cpp App/FeatureExtrude.h App/FeatureHole.cpp App/FeatureHole.h App/FeatureSketchBased.cpp App/FeatureSketchBased.h Gui/TaskHoleParameters.cpp Gui/TaskHoleParameters.h Gui/TaskHoleParameters.ui PartDesignTests/TestHole.py
c8eafbd772	2026-08-22	Max Wilfinger	refactor		0	0	open	18		PartDesign: Replace Pad/Pocket start with enum	Gui/TaskExtrudeParameters.cpp Gui/TaskExtrudeParameters.h
c3d5915100	2026-08-13	Roy-043	refactor		0	0	open	26		PartDesign: FreeCADGui.SendMsgToActiveView is deprecated	InvoluteGearFeature.py Scripts/Gear.py SprocketFeature.py TestPartDesignGui.py WizardShaft/ShaftFeature.py fcsprocket/fcsprocketdialog.py
c1b23e6fe8	2026-04-26	Kacper Donat	?		0	0	open	33		Part: Make PreviewExtension usable from Python workbenches	Gui/ViewProvider.cpp Gui/ViewProvider.h
1b13adabd7	2026-08-10	Max Wilfinger	feature		0	0	open	49		PD: Allow Sketcher internal faces as offset reference	App/FeatureSketchBased.cpp Gui/ReferenceSelection.cpp PartDesignTests/TestPad.py
9bbbd59291	2026-08-24	Max Wilfinger	?		0	0	open	26		PD: Keep active Boolean tools at their real location	Gui/ViewProviderBoolean.cpp
154d73a44f	2026-08-24	Max Wilfinger	refactor		0	0	open	57		PD: Test Boolean tool visibility cleanup	PartDesignTests/TestActiveObject.py
83eb84157d	2026-06-12	Pieter Hijma	noise		0	0	open	2		Build: Disable deprecation warnings OCCT 8	CMakeLists.txt
9a95906333	2026-08-28	Shubham Pawar	fix		0	0	open	7	have (Loft tooltips already say "through other profile sections")	Fix #32027 PartDesign Loft tooltip (#32034)	Gui/Command.cpp
b0e490be49	2026-08-26	Joao Matos	?		0	0	open	2		Preserve source-adjacent helper stub inheritance	Gui/ViewProvider.pyi
06a4b1db99	2026-08-23	Max Wilfinger	feature		0	0	open	236		PD: Add angular start to Revolution and Groove	App/FeatureRevolved.cpp App/FeatureRevolved.h App/FeatureSketchBased.cpp App/FeatureSketchBased.h
a4b3950ac1	2026-08-23	Max Wilfinger	feature	gizmo	0	0	open	523	deferred (needs b2da06bfe0)	PD: Add Revolution and Groove start controls	src/Gui/Inventor/Draggers/Gizmo.cpp src/Gui/Inventor/Draggers/Gizmo.h Gui/TaskExtrudeParameters.cpp Gui/TaskHoleParameters.cpp Gui/TaskRevolutionParameters.cpp Gui/TaskRevolutionParameters.h Gui/TaskRevolutionParameters.ui Gui/TaskSketchBasedParameters.cpp Gui/TaskSketchBasedParameters.h
be0d14c042	2026-08-23	Max Wilfinger	?		0	0	open	86		PD: Test revolved start offsets	PartDesignTests/TestRevolve.py tests/src/Mod/PartDesign/App/Revolution.cpp
3c43878be6	2026-08-30	Max Wilfinger	fix		0	0	open	65	have (Fork's Boolean rejects cyclic tools via getInListEx (TaskBooleanParameters.cp...)	PD: Prevent selecting result Body as Boolean tool	Gui/TaskBooleanParameters.cpp
66aff6a7c2	2026-08-31	pre-commit-ci[bot]	noise		0	0	open	4		[pre-commit.ci] auto fixes from pre-commit.com hooks	App/FeatureSketchBased.cpp
db2a26feae	2026-07-14	Louis Gombert	refactor		0	0	open	8		move FREECAD_WARN_ERROR up, activate for Windows	App/CMakeLists.txt Gui/CMakeLists.txt
58c5b90058	2026-08-28	Max Wilfinger	?		0	0	open	28		PD: Do not infer base from sketch attachment	App/FeatureSketchBased.cpp PartDesignTests/TestPad.py
d8d85f05ff	2026-09-01	codeotaku	fix		0	0	open	93	taken 0296c0a25c	Merge pull request #32322 from codeotaku/fix/freecad_issue_5829	App/FeatureThickness.cpp PartDesignTests/TestThickness.py
f4a9a68df2	2026-08-31	Peter Vonk	feature		0	0	open	366		PartDesign: Implement recto-verso thickness	App/CMakeLists.txt App/FeatureThickness.cpp App/RectoVersoThickness.cpp App/RectoVersoThickness.h Gui/TaskThicknessParameters.cpp Gui/TaskThicknessParameters.h PartDesignTests/TestThickness.py TestPartDesignApp.py
5a47138994	2026-09-01	Peter Vonk	?		0	0	open	240		PartDesign: Preserve standalone thickness placement	App/CMakeLists.txt App/FeatureThickness.cpp App/RectoVersoThickness.cpp App/RectoVersoThickness.h PartDesignTests/TestThickness.py TestPartDesignApp.py
98c37bd401	2026-08-30	Max Wilfinger	?		0	0	open	69		PD: Preserve taper direction for multi-sided pockets	App/FeatureExtrude.cpp App/FeatureSketchBased.cpp PartDesignTests/TestPocket.py
9b2734c640	2026-09-01	Max Wilfinger	?		0	0	open	79		PD: Preserve taper compatibility across SideType	App/FeatureExtrude.cpp App/FeatureExtrude.h App/FeatureHole.cpp App/FeatureSketchBased.cpp App/FeatureSketchBased.h PartDesignTests/TestPocket.py tests/src/Mod/PartDesign/App/BackwardCompatibility.cpp
6d06b61c7e	2026-09-01	UnKabaraQuiDev	?		0	0	open	3		Sketcher: Preserve fillet corner using split (#31746)	PartDesignTests/TestTopologicalNamingProblem.py
c70d9b2992	2026-07-05	Max Wilfinger	feature		0	0	open	787		PD: Add parametric defeaturing command	App/AppPartDesign.cpp App/CMakeLists.txt App/FeatureDefeaturing.cpp App/FeatureDefeaturing.h Gui/AppPartDesignGui.cpp Gui/CMakeLists.txt Gui/Command.cpp Gui/Resources/PartDesign.qrc Gui/Resources/icons/PartDesign_Defeaturing.svg Gui/TaskDefeaturingParameters.cpp Gui/TaskDefeaturingParameters.h Gui/TaskDefeaturingParameters.ui Gui/ViewProviderDefeaturing.cpp Gui/ViewProviderDefeaturing.h Gui/Workbench.cpp
a04e79328d	2026-09-01	Max Wilfinger	?		0	0	open	9		PD: Restore circular axis selection for polar patterns (#32287)	Gui/TaskPatternParameters.cpp
1f0127b4cc	2026-09-02	Peter Vonk	?		0	0	open	15		set the shape tag using getID()	App/FeatureThickness.cpp
4a71de647d	2026-07-08	Florian Foinant-Willig	feature		0	0	open	441		PartDesign: Add boolean common operation to subtractive features	App/FeatureAddSub.cpp App/FeatureAddSub.h App/FeatureDressUp.cpp App/FeatureExtrude.cpp App/FeatureGroove.cpp App/FeatureHelix.cpp App/FeatureHelix.h App/FeatureHole.cpp App/FeatureLoft.cpp App/FeaturePad.cpp App/FeaturePipe.cpp App/FeaturePocket.cpp App/FeaturePrimitive.cpp App/FeaturePrimitive.h App/FeatureRevolution.cpp Gui/TaskHelixParameters.cpp Gui/TaskRevolutionParameters.cpp Gui/ViewProvider.cpp Gui/ViewProviderHelix.cpp Gui/ViewProviderLoft.cpp Gui/ViewProviderPipe.cpp Gui/ViewProviderPrimitive.cpp
9d842f08a6	2026-07-09	Florian Foinant-Willig	fix		0	0	open	3	deferred (Drops FuzzyTolerance from Helix)	fix helix tolerance issue	App/FeatureHelix.cpp PartDesignTests/TestHelix.py
9d6b3bb16f	2026-09-03	Max Wilfinger	fix		0	0	open	8	declined (Upstream-only build fix for scoped FeatureAddSub::Type)	PD: Fix scoped add-sub enum uses	Gui/TaskHelixParameters.cpp Gui/TaskLoftParameters.cpp Gui/TaskPipeParameters.cpp Gui/TaskPrimitiveParameters.cpp
6293a0d873	2026-09-03	Max Wilfinger	fix		0	0	open	6	deferred (Upstream Helix Operation enum)	PD: Fix helix operation restoration	App/FeatureHelix.cpp
903ab41a37	2026-09-07	Peter Vonk	?		0	0	open	64		PartDesign: Use total recto-verso thickness and hide Pipe mode	App/FeatureThickness.cpp Gui/TaskThicknessParameters.cpp PartDesignTests/TestThickness.py
e9d95456c1	2026-09-03	Max Wilfinger	fix		0	0	open	2	deferred (Upstream's ViewProviderSketchBased::updateProfileShape preview)	PD: Fix transform order for profile shape	Gui/ViewProviderSketchBased.cpp
82c7a09b35	2026-09-08	Max Wilfinger	?		0	0	open	458		PD: Operation selector for subtractive tasks (#32387)	App/FeatureAddSub.cpp Gui/CMakeLists.txt Gui/TaskExtrudeParameters.cpp Gui/TaskFeatureAddSubParameters.cpp Gui/TaskFeatureAddSubParameters.h Gui/TaskFeatureParameters.h Gui/TaskHelixParameters.cpp Gui/TaskHelixParameters.h Gui/TaskHelixParameters.ui Gui/TaskHoleParameters.cpp Gui/TaskHoleParameters.ui Gui/TaskLoftParameters.cpp Gui/TaskLoftParameters.ui Gui/TaskPadPocketParameters.ui Gui/TaskPipeParameters.cpp Gui/TaskPipeParameters.h Gui/TaskPipeParameters.ui Gui/TaskPrimitiveParameters.cpp Gui/TaskPrimitiveParameters.h Gui/TaskPrimitiveParameters.ui Gui/TaskRevolutionParameters.cpp Gui/TaskRevolutionParameters.ui Gui/TaskSketchBasedParameters.cpp Gui/TaskSketchBasedParameters.h
ceeeba26b2	2026-05-27	andershol	refactor		0	0	open	4		Build: Simplify use of SET_BIN_DIR	App/CMakeLists.txt Gui/CMakeLists.txt
173276b175	2026-09-09	paddle	feature		0	0	open	153		PartDesign: add the circular pattern feature and tests	App/AppPartDesign.cpp App/CMakeLists.txt App/FeatureCircularPattern.cpp App/FeatureCircularPattern.h CMakeLists.txt PartDesignTests/TestCircularPattern.py TestPartDesignApp.py
d0ed2258dc	2026-09-09	Honey Bhone Naing	fix		0	0	open	12	taken a40d03872d	PartDesign: fix ISO 606 B-series roller diameters	SprocketFeature.py
eca4bb2833	2026-09-11	PaddleStroke	feature		0	0	open	657		Link Arrays: Add icons for link arrays and PartDesign patterns (#32565)	Gui/Resources/PartDesign.qrc Gui/Resources/icons/PartDesign_CircularPattern.svg Gui/Resources/icons/PartDesign_PathPattern.svg Gui/Resources/icons/PartDesign_PointPattern.svg
fceab772d2	2026-09-11	codeotaku	fix		0	0	open	265	taken a30641340a (tests adapted: check() returns the shape)	PartDesign: Fix for issue #6130 where lofts can fail by connecting inner/outer profile edges (#32303)	App/FeatureLoft.cpp PartDesignTests/TestLoft.py
c633c5c88e	2026-09-09	paddle	feature		0	0	open	142		PartDesign: add the path pattern feature and tests	App/AppPartDesign.cpp App/CMakeLists.txt App/FeaturePathPattern.cpp App/FeaturePathPattern.h CMakeLists.txt PartDesignTests/TestPathPattern.py TestPartDesignApp.py
cfd1cdfb36	2026-09-12	Max Wilfinger	fix		0	0	open	13	deferred (Non-origin LCS as parent)	Gui: Fix LCS attachment (#32401)	Gui/SketchWorkflow.cpp
3d51c4d76e	2026-09-09	Max Wilfinger	?		0	0	open	45		PartDesign: Use common color for common previews	App/FeatureAddSub.cpp Gui/ViewProvider.cpp Gui/ViewProvider.h
ef69dcc3ab	2026-09-12	Chris Hennes	feature		0	0	open	10		PD/Tests: Address floating point comparison fragility	PartDesignTests/TestTopologicalNamingProblem.py
53b3e49ee1	2026-06-23	tarman3	feature		0	0	open	30		PartDesign: SubShapeBinder - Do not add Binder to single Body	Gui/Command.cpp Gui/Utils.cpp
f5abab2768	2026-09-09	paddle	feature		0	0	open	152		PartDesign: add the point pattern feature	App/AppPartDesign.cpp App/CMakeLists.txt App/FeaturePointPattern.cpp App/FeaturePointPattern.h CMakeLists.txt PartDesignTests/TestPointPattern.py TestPartDesignApp.py
36e78a5cfe	2026-09-17	Max Wilfinger	?		0	0	open	11		PD: Preserve dress-up preview colors	Gui/ViewProvider.h Gui/ViewProviderDressUp.cpp Gui/ViewProviderDressUp.h
59b607c5bd	2026-09-22	Shubh Rai	fix		0	0	open	9	taken 26237cf461	Fix #30013: Make Clone body respect Active Part (#31978)	Gui/Command.cpp
a540770659	2026-09-09	paddle	?		0	0	open	498		PartDesignGui: migrate pattern tasks to the shared editors	Gui/TaskPatternParameters.cpp Gui/TaskPatternParameters.h
8a1bdba1dd	2026-09-19	Slendi	refactor		0	0	open	91		Base: Refactor logging printf-style to std::format	App/Body.cpp App/FeatureAddSub.cpp App/FeatureChamfer.cpp App/FeatureExtrude.cpp App/FeatureHole.cpp App/FeaturePipe.cpp App/FeatureRefine.cpp App/FeatureRevolved.cpp App/ShapeBinder.cpp Gui/Command.cpp Gui/CommandBody.cpp Gui/SketchWorkflow.cpp Gui/TaskChamferParameters.cpp Gui/TaskDefeaturingParameters.cpp Gui/TaskDraftParameters.cpp Gui/TaskDressUpParameters.cpp Gui/TaskFeatureParameters.cpp Gui/TaskFilletParameters.cpp Gui/TaskHoleParameters.cpp Gui/TaskMirroredParameters.cpp Gui/TaskPatternParameters.cpp Gui/TaskPrimitiveParameters.cpp Gui/TaskSketchBasedParameters.cpp Gui/TaskThicknessParameters.cpp Gui/TaskTransformedParameters.cpp Gui/ViewProviderBody.cpp Gui/ViewProviderTransformed.cpp
